150_90_accumulated_energy,450_90_accumulated_energy,150_355_accumulated_energy,270_235_accumulated_energy,450_355_accumulated_energy,560_235_accumulated_energy,270_500_accumulated_energy,560_500_accumulated_energy
1913400,1913400,1913400,1913400,1913400,1913400,1913400,1913400
1913500,1913500,1913500,1913500,1913500,1913500,1913500,1913500
1913600,1913600,1913600,1913600,1913600,1913600,1913600,1913600
1913700,1913700,1913700,1913700,1913700,1913700,1913700,1913700
1913800,1913800,1913800,1913800,1913800,1913800,1913800,1913800
1913900,1913900,1913900,1913900,1913900,1913900,1913900,1913900
1914000,1914000,1914000,1914000,1914000,1914000,1914000,1914000
1914100,1914100,1914100,1914100,1914100,1914100,1914100,1914100
1914200,1914200,1914200,1914200,1914200,1914200,1914200,1914200
1914300,1914300,1914300,1914300,1914300,1914300,1914300,1914300
1914400,1914400,1914400,1914400,1914400,1914400,1914400,1914400
1914500,1914500,1914500,1914500,1914500,1914500,1914500,1914500
1914600,1914600,1914600,1914600,1914600,1914600,1914600,1914600
1914700,1914700,1914700,1914700,1914700,1914700,1914700,1914700
1914800,1914800,1914800,1914800,1914800,1914800,1914800,1914800
1914900,1914900,1914900,1914900,1914900,1914900,1914900,1914900
1915000,1915000,1915000,1915000,1915000,1915000,1915000,1915000
1915100,1915100,1915100,1915100,1915100,1915100,1915100,1915100
1915200,1915200,1915200,1915200,1915200,1915200,1915200,1915200
1915300,1915300,1915300,1915300,1915300,1915300,1915300,1915300
1915400,1915400,1915400,1915400,1915400,1915400,1915400,1915400
1915500,1915500,1915500,1915500,1915500,1915500,1915500,1915500
1915600,1915600,1915600,1915600,1915600,1915600,1915600,1915600
1915700,1915700,1915700,1915700,1915700,1915700,1915700,1915700
1915800,1915800,1915800,1915800,1915800,1915800,1915800,1915800
1915900,1915900,1915900,1915900,1915900,1915900,1915900,1915900
1916000,1916000,1916000,1916000,1916000,1916000,1916000,1916000
1916100,1916100,1916100,1916100,1916100,1916100,1916100,1916100
1916200,1916200,1916200,1916200,1916200,1916200,1916200,1916200
1916300,1916300,1916300,1916300,1916300,1916300,1916300,1916300
1916400,1916400,1916400,1916400,1916400,1916400,1916400,1916400
1916500,1916500,1916500,1916500,1916500,1916500,1916500,1916500
1916600,1916600,1916600,1916600,1916600,1916600,1916600,1916600
1916700,1916700,1916700,1916700,1916700,1916700,1916700,1916700
1916800,1916800,1916800,1916800,1916800,1916800,1916800,1916800
1916900,1916900,1916900,1916900,1916900,1916900,1916900,1916900
1917000,1917000,1917000,1917000,1917000,1917000,1917000,1917000
1917100,1917100,1917100,1917100,1917100,1917100,1917100,1917100
1917200,1917200,1917200,1917200,1917200,1917200,1917200,1917200
1917300,1917300,1917300,1917300,1917300,1917300,1917300,1917300
1917400,1917400,1917400,1917400,1917400,1917400,1917400,1917400
1917500,1917500,1917500,1917500,1917500,1917500,1917500,1917500
1917600,1917600,1917600,1917600,1917600,1917600,1917600,1917600
1917700,1917700,1917700,1917700,1917700,1917700,1917700,1917700
1917800,1917800,1917800,1917800,1917800,1917800,1917800,1917800
1917900,1917900,1917900,1917900,1917900,1917900,1917900,1917900
1918000,1918000,1918000,1918000,1918000,1918000,1918000,1918000
1918100,1918100,1918100,1918100,1918100,1918100,1918100,1918100
1918200,1918200,1918200,1918200,1918200,1918200,1918200,1918200
1918300,1918300,1918300,1918300,1918300,1918300,1918300,1918300
1918400,1918400,1918400,1918400,1918400,1918400,1918400,1918400
1918500,1918500,1918500,1918500,1918500,1918500,1918500,1918500
1918600,1918600,1918600,1918600,1918600,1918600,1918600,1918600
1918700,1918700,1918700,1918700,1918700,1918700,1918700,1918700
1918800,1918800,1918800,1918800,1918800,1918800,1918800,1918800
1918900,1918900,1918900,1918900,1918900,1918900,1918900,1918900
1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000
1919100,1919100,1919100,1919100,1919100,1919100,1919100,1919100
1919200,1919200,1919200,1919200,1919200,1919200,1919200,1919200
1919300,1919300,1919300,1919300,1919300,1919300,1919300,1919300
1919400,1919400,1919400,1919400,1919400,1919400,1919400,1919400
1919500,1919500,1919500,1919500,1919500,1919500,1919500,1919500
1919600,1919600,1919600,1919600,1919600,1919600,1919600,1919600
1919700,1919700,1919700,1919700,1919700,1919700,1919700,1919700
1919800,1919800,1919800,1919800,1919800,1919800,1919800,1919800
1919900,1919900,1919900,1919900,1919900,1919900,1919900,1919900
1920000,1920000,1920000,1920000,1920000,1920000,1920000,1920000
1920100,1920100,1920100,1920100,1920100,1920100,1920100,1920100
1920200,1920200,1920200,1920200,1920200,1920200,1920200,1920200
1920300,1920300,1920300,1920300,1920300,1920300,1920300,1920300
1920400,1920400,1920400,1920400,1920400,1920400,1920400,1920400
1920500,1920500,1920500,1920500,1920500,1920500,1920500,1920500
1920600,1920600,1920600,1920600,1920600,1920600,1920600,1920600
1920700,1920700,1920700,1920700,1920700,1920700,1920700,1920700
1920800,1920800,1920800,1920800,1920800,1920800,1920800,1920800
1920900,1920900,1920900,1920900,1920900,1920900,1920900,1920900
1921000,1921000,1921000,1921000,1921000,1921000,1921000,1921000
1921100,1921100,1921100,1921100,1921100,1921100,1921100,1921100
1921200,1921200,1921200,1921200,1921200,1921200,1921200,1921200
1921300,1921300,1921300,1921300,1921300,1921300,1921300,1921300
1921400,1921400,1921400,1921400,1921400,1921400,1921400,1921400
1921500,1921500,1921500,1921500,1921500,1921500,1921500,1921500
1921600,1921600,1921600,1921600,1921600,1921600,1921600,1921600
1921700,1921700,1921700,1921700,1921700,1921700,1921700,1921700
1921800,1921800,1921800,1921800,1921800,1921800,1921800,1921800
1921900,1921900,1921900,1921900,1921900,1921900,1921900,1921900
1922000,1922000,1922000,1922000,1922000,1922000,1922000,1922000
1922100,1922100,1922100,1922100,1922100,1922100,1922100,1922100
1922200,1922200,1922200,1922200,1922200,1922200,1922200,1922200
1922300,1922300,1922300,1922300,1922300,1922300,1922300,1922300
1922400,1922400,1922400,1922400,1922400,1922400,1922400,1922400
1922500,1922500,1922500,1922500,1922500,1922500,1922500,1922500
1922600,1922600,1922600,1922600,1922600,1922600,1922600,1922600
1922700,1922700,1922700,1922700,1922700,1922700,1922700,1922700
1922800,1922800,1922800,1922800,1922800,1922800,1922800,1922800
1922900,1922900,1922900,1922900,1922900,1922900,1922900,1922900
1923000,1923000,1923000,1923000,1923000,1923000,1923000,1923000
1923100,1923100,1923100,1923100,1923100,1923100,1923100,1923100
1923200,1923200,1923200,1923200,1923200,1923200,1923200,1923200
1923300,1923300,1923300,1923300,1923300,1923300,1923300,1923300
1923400,1923400,1923400,1923400,1923400,1923400,1923400,1923400
1923500,1923500,1923500,1923500,1923500,1923500,1923500,1923500
1923600,1923600,1923600,1923600,1923600,1923600,1923600,1923600
1923700,1923700,1923700,1923700,1923700,1923700,1923700,1923700
1923800,1923800,1923800,1923800,1923800,1923800,1923800,1923800
1923900,1923900,1923900,1923900,1923900,1923900,1923900,1923900
1924000,1924000,1924000,1924000,1924000,1924000,1924000,1924000
1924100,1924100,1924100,1924100,1924100,1924100,1924100,1924100
1924200,1924200,1924200,1924200,1924200,1924200,1924200,1924200
1924300,1924300,1924300,1924300,1924300,1924300,1924300,1924300
1924400,1924400,1924400,1924400,1924400,1924400,1924400,1924400
1924500,1924500,1924500,1924500,1924500,1924500,1924500,1924500
1924600,1924600,1924600,1924600,1924600,1924600,1924600,1924600
1924700,1924700,1924700,1924700,1924700,1924700,1924700,1924700
1924800,1924800,1924800,1924800,1924800,1924800,1924800,1924800
1924900,1924900,1924900,1924900,1924900,1924900,1924900,1924900
1925000,1925000,1925000,1925000,1925000,1925000,1925000,1925000
1925100,1925100,1925100,1925100,1925100,1925100,1925100,1925100
1925200,1925200,1925200,1925200,1925200,1925200,1925200,1925200
1925300,1925300,1925300,1925300,1925300,1925300,1925300,1925300
1925400,1925400,1925400,1925400,1925400,1925400,1925400,1925400
1925500,1925500,1925500,1925500,1925500,1925500,1925500,1925500
1925600,1925600,1925600,1925600,1925600,1925600,1925600,1925600
1925700,1925700,1925700,1925700,1925700,1925700,1925700,1925700
1925800,1925800,1925800,1925800,1925800,1925800,1925800,1925800
1925900,1925900,1925900,1925900,1925900,1925900,1925900,1925900
1926000,1926000,1926000,1926000,1926000,1926000,1926000,1926000
1926100,1926100,1926100,1926100,1926100,1926100,1926100,1926100
1926200,1926200,1926200,1926200,1926200,1926200,1926200,1926200
1926300,1926300,1926300,1926300,1926300,1926300,1926300,1926300
1926400,1926400,1926400,1926400,1926400,1926400,1926400,1926400
1926500,1926500,1926500,1926500,1926500,1926500,1926500,1926500
1926600,1926600,1926600,1926600,1926600,1926600,1926600,1926600
1926700,1926700,1926700,1926700,1926700,1926700,1926700,1926700
1926800,1926800,1926800,1926800,1926800,1926800,1926800,1926800
1926900,1926900,1926900,1926900,1926900,1926900,1926900,1926900
1927000,1927000,1927000,1927000,1927000,1927000,1927000,1927000
1927100,1927100,1927100,1927100,1927100,1927100,1927100,1927100
1927200,1927200,1927200,1927200,1927200,1927200,1927200,1927200
1927300,1927300,1927300,1927300,1927300,1927300,1927300,1927300
1927400,1927400,1927400,1927400,1927400,1927400,1927400,1927400
1927500,1927500,1927500,1927500,1927500,1927500,1927500,1927500
1927600,1927600,1927600,1927600,1927600,1927600,1927600,1927600
1927700,1927700,1927700,1927700,1927700,1927700,1927700,1927700
1927800,1927800,1927800,1927800,1927800,1927800,1927800,1927800
1927900,1927900,1927900,1927900,1927900,1927900,1927900,1927900
1928000,1928000,1928000,1928000,1928000,1928000,1928000,1928000
1928100,1928100,1928100,1928100,1928100,1928100,1928100,1928100
1928200,1928200,1928200,1928200,1928200,1928200,1928200,1928200
1928300,1928300,1928300,1928300,1928300,1928300,1928300,1928300
1928400,1928400,1928400,1928400,1928400,1928400,1928400,1928400
1928500,1928500,1928500,1928500,1928500,1928500,1928500,1928500
1928600,1928600,1928600,1928600,1928600,1928600,1928600,1928600
1928700,1928700,1928700,1928700,1928700,1928700,1928700,1928700
1928800,1928800,1928800,1928800,1928800,1928800,1928800,1928800
1928900,1928900,1928900,1928900,1928900,1928900,1928900,1928900
1929000,1929000,1929000,1929000,1929000,1929000,1929000,1929000
1929100,1929100,1929100,1929100,1929100,1929100,1929100,1929100
1929200,1929200,1929200,1929200,1929200,1929200,1929200,1929200
1929300,1929300,1929300,1929300,1929300,1929300,1929300,1929300
1929400,1929400,1929400,1929400,1929400,1929400,1929400,1929400
1929500,1929500,1929500,1929500,1929500,1929500,1929500,1929500
1929600,1929600,1929600,1929600,1929600,1929600,1929600,1929600
1929700,1929700,1929700,1929700,1929700,1929700,1929700,1929700
1929800,1929800,1929800,1929800,1929800,1929800,1929800,1929800
1929900,1929900,1929900,1929900,1929900,1929900,1929900,1929900
1930000,1930000,1930000,1930000,1930000,1930000,1930000,1930000
1930100,1930100,1930100,1930100,1930100,1930100,1930100,1930100
1930200,1930200,1930200,1930200,1930200,1930200,1930200,1930200
1930300,1930300,1930300,1930300,1930300,1930300,1930300,1930300
1930400,1930400,1930400,1930400,1930400,1930400,1930400,1930400
1930500,1930500,1930500,1930500,1930500,1930500,1930500,1930500
1930600,1930600,1930600,1930600,1930600,1930600,1930600,1930600
1930700,1930700,1930700,1930700,1930700,1930700,1930700,1930700
1930800,1930800,1930800,1930800,1930800,1930800,1930800,1930800
1930900,1930900,1930900,1930900,1930900,1930900,1930900,1930900
1931000,1931000,1931000,1931000,1931000,1931000,1931000,1931000
1931100,1931100,1931100,1931100,1931100,1931100,1931100,1931100
1931200,1931200,1931200,1931200,1931200,1931200,1931200,1931200
1931300,1931300,1931300,1931300,1931300,1931300,1931300,1931300
1931400,1931400,1931400,1931400,1931400,1931400,1931400,1931400
1931500,1931500,1931500,1931500,1931500,1931500,1931500,1931500
1931600,1931600,1931600,1931600,1931600,1931600,1931600,1931600
1931700,1931700,1931700,1931700,1931700,1931700,1931700,1931700
1931800,1931800,1931800,1931800,1931800,1931800,1931800,1931800
1931900,1931900,1931900,1931900,1931900,1931900,1931900,1931900
1932000,1932000,1932000,1932000,1932000,1932000,1932000,1932000
1932100,1932100,1932100,1932100,1932100,1932100,1932100,1932100
1932200,1932200,1932200,1932200,1932200,1932200,1932200,1932200
1932300,1932300,1932300,1932300,1932300,1932300,1932300,1932300
1932400,1932400,1932400,1932400,1932400,1932400,1932400,1932400
1932500,1932500,1932500,1932500,1932500,1932500,1932500,1932500
1932600,1932600,1932600,1932600,1932600,1932600,1932600,1932600
1932700,1932700,1932700,1932700,1932700,1932700,1932700,1932700
1932800,1932800,1932800,1932800,1932800,1932800,1932800,1932800
1932900,1932900,1932900,1932900,1932900,1932900,1932900,1932900
1933000,1933000,1933000,1933000,1933000,1933000,1933000,1933000
1933100,1933100,1933100,1933100,1933100,1933100,1933100,1933100
1933200,1933200,1933200,1933200,1933200,1933200,1933200,1933200
1933300,1933300,1933300,1933300,1933300,1933300,1933300,1933300
1933400,1933400,1933400,1933400,1933400,1933400,1933400,1933400
1933500,1933500,1933500,1933500,1933500,1933500,1933500,1933500
1933600,1933600,1933600,1933600,1933600,1933600,1933600,1933600
1933700,1933700,1933700,1933700,1933700,1933700,1933700,1933700
1933800,1933800,1933800,1933800,1933800,1933800,1933800,1933800
1933900,1933900,1933900,1933900,1933900,1933900,1933900,1933900
1934000,1934000,1934000,1934000,1934000,1934000,1934000,1934000
1934100,1934100,1934100,1934100,1934100,1934100,1934100,1934100
1934200,1934200,1934200,1934200,1934200,1934200,1934200,1934200
1934300,1934300,1934300,1934300,1934300,1934300,1934300,1934300
1934400,1934400,1934400,1934400,1934400,1934400,1934400,1934400
1934500,1934500,1934500,1934500,1934500,1934500,1934500,1934500
1934600,1934600,1934600,1934600,1934600,1934600,1934600,1934600
1934700,1934700,1934700,1934700,1934700,1934700,1934700,1934700
1934800,1934800,1934800,1934800,1934800,1934800,1934800,1934800
1934900,1934900,1934900,1934900,1934900,1934900,1934900,1934900
1935000,1935000,1935000,1935000,1935000,1935000,1935000,1935000
1935100,1935100,1935100,1935100,1935100,1935100,1935100,1935100
1935200,1935200,1935200,1935200,1935200,1935200,1935200,1935200
1935300,1935300,1935300,1935300,1935300,1935300,1935300,1935300
1935400,1935400,1935400,1935400,1935400,1935400,1935400,1935400
1935500,1935500,1935500,1935500,1935500,1935500,1935500,1935500
1935600,1935600,1935600,1935600,1935600,1935600,1935600,1935600
1935700,1935700,1935700,1935700,1935700,1935700,1935700,1935700
1935800,1935800,1935800,1935800,1935800,1935800,1935800,1935800
1935900,1935900,1935900,1935900,1935900,1935900,1935900,1935900
1936000,1936000,1936000,1936000,1936000,1936000,1936000,1936000
1936100,1936100,1936100,1936100,1936100,1936100,1936100,1936100
1936200,1936200,1936200,1936200,1936200,1936200,1936200,1936200
1936300,1936300,1936300,1936300,1936300,1936300,1936300,1936300
1936400,1936400,1936400,1936400,1936400,1936400,1936400,1936400
1936500,1936500,1936500,1936500,1936500,1936500,1936500,1936500
1936600,1936600,1936600,1936600,1936600,1936600,1936600,1936600
1936700,1936700,1936700,1936700,1936700,1936700,1936700,1936700
1936800,1936800,1936800,1936800,1936800,1936800,1936800,1936800
1936900,1936900,1936900,1936900,1936900,1936900,1936900,1936900
1937000,1937000,1937000,1937000,1937000,1937000,1937000,1937000
1937100,1937100,1937100,1937100,1937100,1937100,1937100,1937100
1937200,1937200,1937200,1937200,1937200,1937200,1937200,1937200
1937300,1937300,1937300,1937300,1937300,1937300,1937300,1937300
1937400,1937400,1937400,1937400,1937400,1937400,1937400,1937400
1937500,1937500,1937500,1937500,1937500,1937500,1937500,1937500
1937600,1937600,1937600,1937600,1937600,1937600,1937600,1937600
1937700,1937700,1937700,1937700,1937700,1937700,1937700,1937700
1937800,1937800,1937800,1937800,1937800,1937800,1937800,1937800
1937900,1937900,1937900,1937900,1937900,1937900,1937900,1937900
1938000,1938000,1938000,1938000,1938000,1938000,1938000,1938000
1938100,1938100,1938100,1938100,1938100,1938100,1938100,1938100
1938200,1938200,1938200,1938200,1938200,1938200,1938200,1938200
1938300,1938300,1938300,1938300,1938300,1938300,1938300,1938300
1938400,1938400,1938400,1938400,1938400,1938400,1938400,1938400
1938500,1938500,1938500,1938500,1938500,1938500,1938500,1938500
1938600,1938600,1938600,1938600,1938600,1938600,1938600,1938600
1938700,1938700,1938700,1938700,1938700,1938700,1938700,1938700
1938800,1938800,1938800,1938800,1938800,1938800,1938800,1938800
1938900,1938900,1938900,1938900,1938900,1938900,1938900,1938900
1939000,1939000,1939000,1939000,1939000,1939000,1939000,1939000
1939100,1939100,1939100,1939100,1939100,1939100,1939100,1939100
1939200,1939200,1939200,1939200,1939200,1939200,1939200,1939200
1939300,1939300,1939300,1939300,1939300,1939300,1939300,1939300
1939400,1939400,1939400,1939400,1939400,1939400,1939400,1939400
1939500,1939500,1939500,1939500,1939500,1939500,1939500,1939500
1939600,1939600,1939600,1939600,1939600,1939600,1939600,1939600
1939700,1939700,1939700,1939700,1939700,1939700,1939700,1939700
1939800,1939800,1939800,1939800,1939800,1939800,1939800,1939800
1939900,1939900,1939900,1939900,1939900,1939900,1939900,1939900
1940000,1940000,1940000,1940000,1940000,1940000,1940000,1940000
1940100,1940100,1940100,1940100,1940100,1940100,1940100,1940100
1940200,1940200,1940200,1940200,1940200,1940200,1940200,1940200
1940300,1940300,1940300,1940300,1940300,1940300,1940300,1940300
